index,stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,metric.tempHigh,metric.tempLow,metric.tempAvg,metric.windspeedHigh,metric.windspeedLow,metric.windspeedAvg,metric.windgustHigh,metric.windgustLow,metric.windgustAvg,metric.dewptHigh,metric.dewptLow,metric.dewptAvg,metric.windchillHigh,metric.windchillLow,metric.windchillAvg,metric.heatindexHigh,metric.heatindexLow,metric.heatindexAvg,metric.pressureMax,metric.pressureMin,metric.pressureTrend,metric.precipRate,metric.precipTotal,station_name
2022-07-10 09:00:00,IBULKL8,America/Vancouver,2022-07-10T15:59:09Z,2022-07-10 08:59:09,1657468749,54.174476,-123.683109,386.09,3.0,104,79,75,76,-1,15,13,14,7,1,5,9,2,6,10,10,10,15,13,14,15,13,14,923.1,922.59,-0.11,0.0,0.0,SAEG_Stuart
2022-07-10 08:00:00,IBULKL8,America/Vancouver,2022-07-10T14:59:09Z,2022-07-10 07:59:09,1657465149,54.174476,-123.683109,267.55,2.0,99,83,77,80,-1,14,12,12,6,1,4,7,2,5,9,8,9,14,12,12,14,12,12,923.1,922.59,0.11,0.0,0.0,SAEG_Stuart
2022-07-10 07:00:00,IBULKL8,America/Vancouver,2022-07-10T13:54:09Z,2022-07-10 06:54:09,1657461249,54.174476,-123.683109,114.51,1.0,104,88,80,85,-1,12,9,10,5,0,1,5,0,1,9,7,8,12,9,10,12,9,10,924.31,922.99,-1.34,0.0,0.0,SAEG_Stuart
2022-07-10 06:00:00,IBULKL8,America/Vancouver,2022-07-10T12:59:09Z,2022-07-10 05:59:09,1657457949,54.174476,-123.683109,35.48,0.0,117,87,84,85,-1,10,9,10,4,0,2,4,0,2,8,7,7,10,9,10,10,9,10,924.59,924.01,-0.22,0.0,0.0,SAEG_Stuart
2022-07-10 05:00:00,IBULKL8,America/Vancouver,2022-07-10T11:59:09Z,2022-07-10 04:59:09,1657454349,54.174476,-123.683109,2.08,0.0,123,85,83,84,-1,10,10,10,3,0,1,4,0,2,7,7,7,10,10,10,10,10,10,924.48,924.01,0.41,0.0,0.0,SAEG_Stuart
2022-07-10 04:00:00,IBULKL8,America/Vancouver,2022-07-10T10:59:09Z,2022-07-10 03:59:09,1657450749,54.174476,-123.683109,0.0,0.0,138,83,82,82,-1,10,10,10,5,1,3,7,2,4,8,7,7,10,10,10,10,10,10,924.01,923.5,0.22,0.0,0.0,SAEG_Stuart
2022-07-10 03:00:00,IBULKL8,America/Vancouver,2022-07-10T09:59:09Z,2022-07-10 02:59:09,1657447149,54.174476,-123.683109,0.0,0.0,128,83,82,82,-1,10,10,10,6,0,2,9,0,3,8,7,7,10,10,10,10,10,10,923.71,922.99,0.66,0.0,0.0,SAEG_Stuart
2022-07-10 02:00:00,IBULKL8,America/Vancouver,2022-07-10T08:59:09Z,2022-07-10 01:59:09,1657443549,54.174476,-123.683109,0.0,0.0,115,82,79,80,-1,11,11,11,5,1,2,5,2,3,8,7,8,11,11,11,11,11,11,923.2,922.59,0.44,0.0,0.0,SAEG_Stuart
2022-07-10 01:00:00,IBULKL8,America/Vancouver,2022-07-10T07:59:09Z,2022-07-10 00:59:09,1657439949,54.174476,-123.683109,0.0,0.0,137,79,76,76,-1,12,11,12,4,0,2,7,2,3,8,8,8,12,11,12,12,11,12,922.89,922.38,0.33,0.0,0.0,SAEG_Stuart
2022-07-10 00:00:00,IBULKL8,America/Vancouver,2022-07-11T06:59:10Z,2022-07-10 23:59:10,1657522750,54.174476,-123.683109,0.0,0.0,73,91,89,90,-1,13,12,13,4,0,3,5,2,4,11,11,11,13,12,13,13,12,13,923.2,922.89,-0.11,0.0,0.0,SAEG_Stuart
2022-07-09 23:00:00,IBULKL8,America/Vancouver,2022-07-10T05:59:09Z,2022-07-09 22:59:09,1657432749,54.174476,-123.683109,0.0,0.0,138,80,75,77,-1,13,12,12,4,1,3,7,2,4,9,8,9,13,12,12,13,12,12,922.38,921.91,0.44,0.0,0.0,SAEG_Stuart
2022-07-09 22:00:00,IBULKL8,America/Vancouver,2022-07-10T04:59:09Z,2022-07-09 21:59:09,1657429149,54.174476,-123.683109,17.73,0.0,132,81,75,78,-1,14,12,13,4,1,2,5,2,3,10,9,9,14,12,13,14,12,13,922.01,921.2,0.55,0.0,0.0,SAEG_Stuart
2022-07-09 21:00:00,IBULKL8,America/Vancouver,2022-07-10T03:59:09Z,2022-07-09 20:59:09,1657425549,54.174476,-123.683109,56.76,0.0,128,75,70,72,-1,15,14,15,6,0,2,9,0,3,10,9,10,15,14,15,15,14,15,921.2,920.69,0.33,0.0,0.0,SAEG_Stuart
2022-07-09 20:00:00,IBULKL8,America/Vancouver,2022-07-10T02:59:09Z,2022-07-09 19:59:09,1657421949,54.174476,-123.683109,245.04,2.0,138,74,67,69,-1,17,15,16,8,0,3,11,0,5,11,10,10,17,15,16,17,15,16,920.89,920.12,0.66,0.0,0.0,SAEG_Stuart
2022-07-09 19:00:00,IBULKL8,America/Vancouver,2022-07-10T01:59:09Z,2022-07-09 18:59:09,1657418349,54.174476,-123.683109,409.46,4.0,121,71,63,66,-1,18,16,17,9,2,6,13,4,7,11,10,11,18,16,17,18,16,17,920.01,919.61,0.33,0.0,0.0,SAEG_Stuart
2022-07-09 18:00:00,IBULKL8,America/Vancouver,2022-07-10T00:59:09Z,2022-07-09 17:59:09,1657414749,54.174476,-123.683109,607.28,5.0,146,67,64,64,-1,18,17,18,12,3,7,15,4,9,11,10,11,18,17,18,18,17,18,920.12,919.71,0.44,0.0,0.0,SAEG_Stuart
2022-07-09 17:00:00,IBULKL8,America/Vancouver,2022-07-09T23:59:09Z,2022-07-09 16:59:09,1657411149,54.174476,-123.683109,678.84,6.0,152,69,60,64,-1,19,17,18,9,3,5,15,4,8,12,11,11,19,17,18,19,17,18,920.01,919.61,0.0,0.0,0.0,SAEG_Stuart
2022-07-09 16:00:00,IBULKL8,America/Vancouver,2022-07-09T22:59:09Z,2022-07-09 15:59:09,1657407549,54.174476,-123.683109,932.2,9.0,115,65,60,62,-1,19,17,18,14,3,7,22,4,11,12,10,11,19,17,18,19,17,18,919.91,919.4,0.55,0.0,0.0,SAEG_Stuart
2022-07-09 15:00:00,IBULKL8,America/Vancouver,2022-07-09T21:54:09Z,2022-07-09 14:54:09,1657403649,54.174476,-123.683109,1072.27,10.0,126,67,60,62,-1,20,17,18,17,3,9,24,5,13,12,10,11,20,17,18,20,17,18,919.91,919.51,0.0,0.0,0.0,SAEG_Stuart
2022-07-09 14:00:00,IBULKL8,America/Vancouver,2022-07-09T20:59:09Z,2022-07-09 13:59:09,1657400349,54.174476,-123.683109,1257.98,12.0,126,65,59,62,-1,19,17,18,16,2,8,20,4,11,11,10,11,19,17,18,19,17,18,920.01,919.3,-0.33,0.0,0.0,SAEG_Stuart
2022-07-09 13:00:00,IBULKL8,America/Vancouver,2022-07-09T19:59:09Z,2022-07-09 12:59:09,1657396749,54.174476,-123.683109,1123.9,10.0,121,74,64,67,-1,18,15,17,9,2,6,18,5,10,12,10,11,18,15,17,18,15,17,920.29,919.61,-0.44,0.0,0.0,SAEG_Stuart
2022-07-09 12:00:00,IBULKL8,America/Vancouver,2022-07-09T18:59:09Z,2022-07-09 11:59:09,1657393149,54.174476,-123.683109,964.74,9.0,119,72,64,68,-1,17,15,16,10,3,7,13,4,10,11,9,10,17,15,16,17,15,16,920.79,920.12,-0.63,0.0,0.0,SAEG_Stuart
2022-07-09 11:00:00,IBULKL8,America/Vancouver,2022-07-09T17:59:09Z,2022-07-09 10:59:09,1657389549,54.174476,-123.683109,870.17,8.0,104,73,68,70,-1,17,15,16,17,4,8,26,5,12,12,9,10,17,15,16,17,15,16,920.89,920.49,0.0,0.0,0.0,SAEG_Stuart
2022-07-09 10:00:00,IBULKL8,America/Vancouver,2022-07-09T16:59:09Z,2022-07-09 09:59:09,1657385949,54.174476,-123.683109,667.58,6.0,112,74,69,71,-1,15,15,15,11,3,7,17,4,10,10,9,10,15,15,15,15,15,15,920.89,920.49,-0.33,0.0,0.0,SAEG_Stuart
2022-07-09 09:00:00,IBULKL8,America/Vancouver,2022-07-09T15:54:09Z,2022-07-09 08:54:09,1657382049,54.174476,-123.683109,393.8,3.0,130,78,72,75,-1,14,13,13,10,1,7,15,2,9,9,8,9,14,13,13,14,13,13,921.2,920.49,-0.12,0.0,0.0,SAEG_Stuart
2022-07-09 08:00:00,IBULKL8,America/Vancouver,2022-07-09T14:59:09Z,2022-07-09 07:59:09,1657378749,54.174476,-123.683109,264.61,2.0,107,87,77,82,-1,13,10,11,8,0,4,9,0,6,9,8,8,13,10,11,13,10,11,922.11,920.79,-1.33,0.0,0.0,SAEG_Stuart
2022-07-09 07:00:00,IBULKL8,America/Vancouver,2022-07-09T13:54:09Z,2022-07-09 06:54:09,1657374849,54.174476,-123.683109,70.22,0.0,122,90,87,88,-1,9,9,9,7,0,2,9,0,3,8,7,7,9,8,9,9,9,9,922.79,922.22,-0.33,0.0,0.0,SAEG_Stuart
2022-07-09 06:00:00,IBULKL8,America/Vancouver,2022-07-09T12:59:09Z,2022-07-09 05:59:09,1657371549,54.174476,-123.683109,28.63,0.0,119,94,90,91,-1,9,8,9,3,0,1,4,0,2,8,7,7,9,8,9,9,8,9,922.99,922.22,0.11,0.0,0.0,SAEG_Stuart
2022-07-09 05:00:00,IBULKL8,America/Vancouver,2022-07-09T11:59:09Z,2022-07-09 04:59:09,1657367949,54.174476,-123.683109,2.57,0.0,114,95,93,93,-1,8,8,8,3,0,1,5,0,2,7,7,7,8,8,8,8,8,8,923.1,922.69,0.33,0.0,0.0,SAEG_Stuart
2022-07-09 04:00:00,IBULKL8,America/Vancouver,2022-07-09T10:59:09Z,2022-07-09 03:59:09,1657364349,54.174476,-123.683109,0.0,0.0,119,95,92,92,-1,9,8,8,3,0,1,4,0,2,7,7,7,9,8,8,9,8,8,922.89,922.49,-0.11,0.0,0.0,SAEG_Stuart
2022-07-09 03:00:00,IBULKL8,America/Vancouver,2022-07-09T09:59:09Z,2022-07-09 02:59:09,1657360749,54.174476,-123.683109,0.0,0.0,117,92,88,90,-1,9,8,9,3,0,1,4,0,2,8,7,7,9,8,9,9,8,9,922.79,922.32,0.11,0.0,0.0,SAEG_Stuart
2022-07-09 02:00:00,IBULKL8,America/Vancouver,2022-07-09T08:59:09Z,2022-07-09 01:59:09,1657357149,54.174476,-123.683109,0.0,0.0,114,89,86,87,-1,10,9,10,6,0,2,7,0,3,8,7,8,10,9,10,10,9,10,922.69,922.11,0.41,0.0,0.0,SAEG_Stuart
2022-07-09 01:00:00,IBULKL8,America/Vancouver,2022-07-09T07:59:09Z,2022-07-09 00:59:09,1657353549,54.174476,-123.683109,0.0,0.0,121,86,83,83,-1,11,10,10,6,1,3,9,2,5,8,8,8,11,10,10,11,10,10,922.32,921.81,0.55,0.0,0.0,SAEG_Stuart
2022-07-09 00:00:00,IBULKL8,America/Vancouver,2022-07-10T06:59:09Z,2022-07-09 23:59:09,1657436349,54.174476,-123.683109,0.0,0.0,162,75,73,74,-1,13,12,12,5,1,3,7,2,5,8,8,8,13,12,12,13,12,12,922.38,922.11,0.3,0.0,0.0,SAEG_Stuart
2022-07-08 23:00:00,IBULKL8,America/Vancouver,2022-07-09T05:59:08Z,2022-07-08 22:59:08,1657346348,54.174476,-123.683109,0.0,0.0,136,81,78,79,-1,12,11,12,5,2,4,9,4,6,9,8,8,12,11,12,12,11,12,921.81,921.1,0.78,0.0,0.0,SAEG_Stuart
2022-07-08 22:00:00,IBULKL8,America/Vancouver,2022-07-09T04:59:08Z,2022-07-08 21:59:08,1657342748,54.174476,-123.683109,19.08,0.0,129,80,73,76,-1,14,12,13,7,1,3,11,2,5,9,9,9,14,12,13,14,12,13,921.1,920.12,0.74,0.0,0.0,SAEG_Stuart
2022-07-08 21:00:00,IBULKL8,America/Vancouver,2022-07-09T03:59:08Z,2022-07-08 20:59:08,1657339148,54.174476,-123.683109,62.02,0.0,104,78,72,74,-1,14,13,14,4,0,3,7,2,5,10,9,9,14,13,14,14,13,14,920.12,919.51,0.55,0.0,0.0,SAEG_Stuart
2022-07-08 20:00:00,IBULKL8,America/Vancouver,2022-07-09T02:59:08Z,2022-07-08 19:59:08,1657335548,54.174476,-123.683109,222.04,2.0,93,76,67,71,-1,16,15,15,9,0,4,11,0,5,11,9,10,16,15,15,16,15,15,919.61,919.1,0.33,0.0,0.0,SAEG_Stuart
2022-07-08 19:00:00,IBULKL8,America/Vancouver,2022-07-09T01:59:08Z,2022-07-08 18:59:08,1657331948,54.174476,-123.683109,201.61,1.0,89,76,71,73,-1,15,15,15,11,3,6,15,4,8,11,10,10,15,15,15,15,15,15,919.4,918.9,0.33,0.0,0.0,SAEG_Stuart
2022-07-08 18:00:00,IBULKL8,America/Vancouver,2022-07-09T00:59:08Z,2022-07-08 17:59:08,1657328348,54.174476,-123.683109,292.75,2.0,117,72,57,64,-1,18,15,17,10,2,6,13,4,9,11,9,10,18,15,17,18,15,17,919.1,918.39,0.66,0.0,0.0,SAEG_Stuart
2022-07-08 17:00:00,IBULKL8,America/Vancouver,2022-07-08T23:59:08Z,2022-07-08 16:59:08,1657324748,54.174476,-123.683109,944.31,9.0,131,63,55,58,-1,20,18,19,8,1,4,11,2,6,12,10,10,20,18,19,20,18,19,918.79,918.29,0.0,0.0,0.0,SAEG_Stuart
2022-07-08 16:00:00,IBULKL8,America/Vancouver,2022-07-08T22:59:08Z,2022-07-08 15:59:08,1657321148,54.174476,-123.683109,897.09,8.0,126,65,56,61,-1,20,17,18,7,2,4,9,4,6,12,10,11,20,17,18,20,17,18,919.0,918.59,-0.22,0.0,0.0,SAEG_Stuart
2022-07-08 15:00:00,IBULKL8,America/Vancouver,2022-07-08T21:59:08Z,2022-07-08 14:59:08,1657317548,54.174476,-123.683109,1003.76,9.0,124,65,56,60,-1,20,17,19,11,2,6,13,4,8,12,10,11,20,17,19,20,17,19,919.0,918.49,-0.11,0.0,0.0,SAEG_Stuart
2022-07-08 14:00:00,IBULKL8,America/Vancouver,2022-07-08T20:59:08Z,2022-07-08 13:59:08,1657313948,54.174476,-123.683109,1179.93,11.0,167,71,60,66,-1,19,17,18,10,2,5,15,4,7,13,11,12,19,17,18,19,17,18,919.3,918.9,-0.22,0.0,0.0,SAEG_Stuart
2022-07-08 13:00:00,IBULKL8,America/Vancouver,2022-07-08T19:59:08Z,2022-07-08 12:59:08,1657310348,54.174476,-123.683109,1065.42,10.0,148,71,61,65,-1,19,15,17,8,2,4,11,4,6,12,9,11,19,15,17,19,15,17,919.61,919.0,-0.22,0.0,0.0,SAEG_Stuart
2022-07-08 12:00:00,IBULKL8,America/Vancouver,2022-07-08T18:59:08Z,2022-07-08 11:59:08,1657306748,54.174476,-123.683109,1023.34,9.0,129,72,63,68,-1,18,16,17,10,2,5,11,2,7,12,10,11,18,16,17,18,16,17,919.71,919.4,0.0,0.0,0.0,SAEG_Stuart
2022-07-08 11:00:00,IBULKL8,America/Vancouver,2022-07-08T17:59:08Z,2022-07-08 10:59:08,1657303148,54.174476,-123.683109,878.37,8.0,125,78,70,73,-1,18,15,16,10,3,5,17,4,8,13,11,11,18,15,16,18,15,16,919.91,919.4,0.0,0.0,0.0,SAEG_Stuart
2022-07-08 10:00:00,IBULKL8,America/Vancouver,2022-07-08T16:59:08Z,2022-07-08 09:59:08,1657299548,54.174476,-123.683109,531.79,5.0,123,82,75,79,-1,16,14,15,7,1,4,9,2,5,12,11,11,16,14,15,16,14,15,920.22,919.71,0.0,0.0,0.0,SAEG_Stuart
2022-07-08 09:00:00,IBULKL8,America/Vancouver,2022-07-08T15:59:08Z,2022-07-08 08:59:08,1657295948,54.174476,-123.683109,422.06,4.0,121,83,77,80,-1,15,14,14,10,1,4,20,2,6,12,11,11,15,14,14,15,14,14,919.91,919.51,0.0,0.0,0.0,SAEG_Stuart
2022-07-08 08:00:00,IBULKL8,America/Vancouver,2022-07-08T14:59:08Z,2022-07-08 07:59:08,1657292348,54.174476,-123.683109,282.84,2.0,122,88,83,86,-1,14,12,13,4,1,2,5,2,3,11,10,11,14,12,13,14,12,13,919.91,919.61,-0.11,0.0,0.0,SAEG_Stuart
2022-07-08 07:00:00,IBULKL8,America/Vancouver,2022-07-08T13:59:08Z,2022-07-08 06:59:08,1657288748,54.174476,-123.683109,71.07,0.0,136,96,89,93,-1,12,9,11,4,0,2,5,2,3,10,9,9,12,9,11,12,9,11,920.79,919.61,-1.29,0.0,0.0,SAEG_Stuart
2022-07-08 06:00:00,IBULKL8,America/Vancouver,2022-07-08T12:59:08Z,2022-07-08 05:59:08,1657285148,54.174476,-123.683109,25.94,0.0,118,98,97,97,-1,9,9,9,2,0,1,4,0,1,9,9,9,9,9,9,9,9,9,921.2,920.69,0.0,0.0,0.0,SAEG_Stuart
2022-07-08 05:00:00,IBULKL8,America/Vancouver,2022-07-08T11:59:08Z,2022-07-08 04:59:08,1657281548,54.174476,-123.683109,2.94,0.0,130,98,97,97,-1,10,9,10,1,0,0,2,0,0,9,9,9,10,9,10,10,9,10,921.0,920.49,0.44,0.0,0.0,SAEG_Stuart
2022-07-08 04:00:00,IBULKL8,America/Vancouver,2022-07-08T10:59:08Z,2022-07-08 03:59:08,1657277948,54.174476,-123.683109,0.0,0.0,111,98,97,97,-1,10,9,10,4,0,2,5,0,2,9,9,9,10,9,10,10,9,10,920.69,920.39,0.0,0.0,0.0,SAEG_Stuart
2022-07-08 03:00:00,IBULKL8,America/Vancouver,2022-07-08T09:59:08Z,2022-07-08 02:59:08,1657274348,54.174476,-123.683109,0.0,0.0,129,98,97,97,-1,10,9,10,2,0,1,4,0,1,9,9,9,10,9,10,10,9,10,920.69,920.29,0.44,0.0,0.0,SAEG_Stuart
2022-07-08 02:00:00,IBULKL8,America/Vancouver,2022-07-08T08:59:08Z,2022-07-08 01:59:08,1657270748,54.174476,-123.683109,0.0,0.0,127,98,96,96,-1,11,10,10,1,0,0,2,0,0,10,10,10,11,10,10,11,10,10,920.29,919.91,0.18,0.0,0.0,SAEG_Stuart
2022-07-08 01:00:00,IBULKL8,America/Vancouver,2022-07-08T07:59:08Z,2022-07-08 00:59:08,1657267148,54.174476,-123.683109,0.0,0.0,112,98,97,97,-1,11,10,11,4,0,1,5,0,1,10,10,10,11,10,11,11,10,11,920.29,920.01,0.07,0.0,0.0,SAEG_Stuart
2022-07-08 00:00:00,IBULKL8,America/Vancouver,2022-07-09T06:59:09Z,2022-07-08 23:59:09,1657349949,54.174476,-123.683109,0.0,0.0,157,84,81,82,-1,11,11,11,6,0,3,9,0,5,8,8,8,11,11,11,11,11,11,922.11,921.61,0.33,0.0,0.0,SAEG_Stuart
2022-07-07 23:00:00,IBULKL8,America/Vancouver,2022-07-08T05:59:08Z,2022-07-07 22:59:08,1657259948,54.174476,-123.683109,0.0,0.0,123,94,90,91,-1,12,11,12,3,0,1,4,0,2,10,10,10,12,11,12,12,11,12,920.12,919.81,0.0,0.0,0.0,SAEG_Stuart
2022-07-07 22:00:00,IBULKL8,America/Vancouver,2022-07-08T04:59:08Z,2022-07-07 21:59:08,1657256348,54.174476,-123.683109,37.68,0.0,128,91,88,89,-1,14,12,13,4,0,1,5,0,2,12,10,11,14,12,13,14,12,13,919.71,918.69,1.11,0.0,0.0,SAEG_Stuart
2022-07-07 21:00:00,IBULKL8,America/Vancouver,2022-07-08T03:59:08Z,2022-07-07 20:59:08,1657252748,54.174476,-123.683109,79.27,0.0,120,89,78,82,-1,16,14,15,4,0,1,4,0,1,12,12,12,16,14,15,16,14,15,918.59,918.02,0.52,0.0,7.37,SAEG_Stuart
2022-07-07 20:00:00,IBULKL8,America/Vancouver,2022-07-08T02:59:08Z,2022-07-07 19:59:08,1657249148,54.174476,-123.683109,198.18,1.0,117,79,69,74,-1,17,16,16,3,0,1,4,0,2,13,12,12,17,16,16,17,16,16,918.02,917.61,0.22,0.0,7.37,SAEG_Stuart
2022-07-07 19:00:00,IBULKL8,America/Vancouver,2022-07-08T01:59:08Z,2022-07-07 18:59:08,1657245548,54.174476,-123.683109,434.17,4.0,178,81,72,76,-1,17,16,17,5,0,2,5,0,3,13,12,13,17,16,17,17,16,17,918.02,917.41,0.44,0.0,7.37,SAEG_Stuart
2022-07-07 18:00:00,IBULKL8,America/Vancouver,2022-07-08T00:59:08Z,2022-07-07 17:59:08,1657241948,54.174476,-123.683109,602.99,5.0,140,91,78,85,-1,16,15,16,6,0,2,7,0,4,14,12,13,16,15,16,16,15,16,917.81,917.41,-0.24,0.0,7.37,SAEG_Stuart
2022-07-07 17:00:00,IBULKL8,America/Vancouver,2022-07-07T23:59:08Z,2022-07-07 16:59:08,1657238348,54.174476,-123.683109,470.13,4.0,116,99,85,95,-1,15,12,13,10,0,3,13,2,5,13,12,12,15,12,13,15,12,13,918.79,917.81,0.22,30.48,7.37,SAEG_Stuart
2022-07-07 16:00:00,IBULKL8,America/Vancouver,2022-07-07T22:59:08Z,2022-07-07 15:59:08,1657234748,54.174476,-123.683109,600.79,5.0,82,91,84,87,-1,16,15,16,9,3,6,13,4,8,14,13,14,16,15,16,16,15,16,917.91,917.3,0.11,0.0,1.52,SAEG_Stuart
2022-07-07 15:00:00,IBULKL8,America/Vancouver,2022-07-07T21:59:08Z,2022-07-07 14:59:08,1657231148,54.174476,-123.683109,858.07,8.0,73,95,85,90,-1,16,14,15,6,0,4,9,0,5,14,13,13,16,14,15,16,14,15,918.08,917.1,-0.96,3.05,1.52,SAEG_Stuart
2022-07-07 14:00:00,IBULKL8,America/Vancouver,2022-07-07T20:59:08Z,2022-07-07 13:59:08,1657227548,54.174476,-123.683109,113.16,1.0,91,94,85,91,-1,16,14,15,10,3,7,13,4,9,13,13,13,16,14,15,16,14,15,918.29,917.51,0.74,0.0,1.02,SAEG_Stuart
2022-07-07 13:00:00,IBULKL8,America/Vancouver,2022-07-07T19:59:08Z,2022-07-07 12:59:08,1657223948,54.174476,-123.683109,643.24,6.0,111,86,75,80,-1,18,16,17,8,0,2,9,0,3,14,12,13,18,16,17,18,16,17,917.41,917.0,0.0,0.0,1.02,SAEG_Stuart
2022-07-07 12:00:00,IBULKL8,America/Vancouver,2022-07-07T18:59:08Z,2022-07-07 11:59:08,1657220348,54.174476,-123.683109,1385.09,13.0,128,90,83,86,-1,16,15,16,5,0,1,7,0,2,14,13,13,16,15,16,16,15,16,917.51,917.1,-0.11,0.0,1.02,SAEG_Stuart
2022-07-07 11:00:00,IBULKL8,America/Vancouver,2022-07-07T17:59:08Z,2022-07-07 10:59:08,1657216748,54.174476,-123.683109,608.13,5.0,92,99,91,96,-1,15,13,14,5,0,3,7,2,4,14,13,13,15,13,14,15,13,14,917.91,917.41,-0.33,0.0,1.02,SAEG_Stuart
2022-07-07 10:00:00,IBULKL8,America/Vancouver,2022-07-07T16:59:08Z,2022-07-07 09:59:08,1657213148,54.174476,-123.683109,389.52,3.0,109,99,99,99,-1,14,12,13,6,0,2,7,0,3,13,12,12,14,12,13,14,12,13,918.08,917.41,-0.55,0.0,1.02,SAEG_Stuart
2022-07-07 09:00:00,IBULKL8,America/Vancouver,2022-07-07T15:59:08Z,2022-07-07 08:59:08,1657209548,54.174476,-123.683109,207.73,2.0,88,99,99,99,-1,12,12,12,8,0,4,9,2,6,12,11,12,12,12,12,12,12,12,918.29,917.71,0.0,0.0,1.02,SAEG_Stuart
2022-07-07 08:00:00,IBULKL8,America/Vancouver,2022-07-07T14:59:08Z,2022-07-07 07:59:08,1657205948,54.174476,-123.683109,106.68,1.0,210,99,99,99,-1,12,11,11,5,0,2,5,0,3,12,11,11,12,11,11,12,11,11,918.08,917.71,0.11,0.0,1.02,SAEG_Stuart
2022-07-07 07:00:00,IBULKL8,America/Vancouver,2022-07-07T13:59:08Z,2022-07-07 06:59:08,1657202348,54.174476,-123.683109,71.07,0.0,221,99,99,99,-1,11,11,11,4,0,2,4,0,2,11,11,11,11,11,11,11,11,11,917.91,917.41,0.0,0.0,1.02,SAEG_Stuart
2022-07-07 06:00:00,IBULKL8,America/Vancouver,2022-07-07T12:59:08Z,2022-07-07 05:59:08,1657198748,54.174476,-123.683109,32.05,0.0,230,99,99,99,-1,11,11,11,4,0,2,5,2,3,11,11,11,11,11,11,11,11,11,917.91,917.51,0.33,0.0,1.02,SAEG_Stuart
2022-07-07 05:00:00,IBULKL8,America/Vancouver,2022-07-07T11:59:08Z,2022-07-07 04:59:08,1657195148,54.174476,-123.683109,1.22,0.0,230,99,99,99,-1,11,11,11,3,0,1,4,0,2,11,11,11,11,11,11,11,11,11,917.81,917.51,0.11,0.0,1.02,SAEG_Stuart
2022-07-07 04:00:00,IBULKL8,America/Vancouver,2022-07-07T10:59:08Z,2022-07-07 03:59:08,1657191548,54.174476,-123.683109,0.0,0.0,230,99,99,99,-1,12,11,12,2,0,1,4,0,1,12,11,11,12,11,12,12,11,12,917.81,917.51,-0.33,0.0,1.02,SAEG_Stuart
2022-07-07 03:00:00,IBULKL8,America/Vancouver,2022-07-07T09:59:08Z,2022-07-07 02:59:08,1657187948,54.174476,-123.683109,0.0,0.0,233,99,99,99,-1,12,12,12,4,0,1,4,0,2,12,11,12,12,12,12,12,12,12,917.81,917.41,-0.11,0.0,1.02,SAEG_Stuart
2022-07-07 02:00:00,IBULKL8,America/Vancouver,2022-07-07T08:59:08Z,2022-07-07 01:59:08,1657184348,54.174476,-123.683109,0.0,0.0,244,99,99,99,-1,12,11,11,2,0,1,2,0,1,12,11,11,12,11,11,12,11,11,917.81,917.41,0.0,0.0,1.02,SAEG_Stuart
2022-07-07 01:00:00,IBULKL8,America/Vancouver,2022-07-07T07:59:08Z,2022-07-07 00:59:08,1657180748,54.174476,-123.683109,0.0,0.0,327,99,99,99,-1,12,11,12,4,0,2,7,0,3,12,11,11,12,11,12,12,11,12,917.71,916.9,0.44,0.0,1.02,SAEG_Stuart
2022-07-07 00:00:00,IBULKL8,America/Vancouver,2022-07-08T06:59:08Z,2022-07-07 23:59:08,1657263548,54.174476,-123.683109,0.0,0.0,113,97,94,96,-1,11,11,11,5,0,2,5,0,3,11,10,10,11,11,11,11,11,11,920.22,919.71,0.33,0.0,0.0,SAEG_Stuart
2022-07-06 23:00:00,IBULKL8,America/Vancouver,2022-07-07T05:59:08Z,2022-07-06 22:59:08,1657173548,54.174476,-123.683109,0.0,0.0,289,99,99,99,-1,13,12,12,4,0,1,5,0,1,12,12,12,13,12,12,13,12,12,917.51,916.7,0.22,1.78,0.76,SAEG_Stuart
2022-07-06 22:00:00,IBULKL8,America/Vancouver,2022-07-07T04:59:08Z,2022-07-06 21:59:08,1657169948,54.174476,-123.683109,0.0,0.0,143,99,99,99,-1,13,12,13,5,0,3,5,0,3,12,12,12,13,12,13,13,12,13,917.2,916.59,-0.22,1.78,0.76,SAEG_Stuart
2022-07-06 21:00:00,IBULKL8,America/Vancouver,2022-07-07T03:59:08Z,2022-07-06 20:59:08,1657166348,54.174476,-123.683109,7.7,0.0,280,99,99,99,-1,13,13,13,8,0,4,11,0,5,13,12,12,13,13,13,13,13,13,917.1,916.09,1.0,12.7,26.42,SAEG_Stuart
2022-07-06 20:00:00,IBULKL8,America/Vancouver,2022-07-07T02:59:08Z,2022-07-06 19:59:08,1657162748,54.174476,-123.683109,12.48,0.0,152,99,98,98,-1,13,12,12,12,1,4,15,2,6,12,12,12,13,12,12,13,12,12,916.49,915.98,0.11,39.62,22.1,SAEG_Stuart
